0.00015834,36
0.00029598,49
0.00047816,42
0.00061269,58
0.00082469,19
0.0010133,18
0.001214,43
0.0014348,24
0.0016241,61
0.001774,102
0.0019541,36
0.0021477,23
0.0023127,38
0.002503,28
0.0027193,34
0.0029437,25
0.0031702,16
0.0033319,51
0.003561,33
0.0037359,35
0.0040416,28
0.0042302,39
0.0043832,66
0.0045346,85
0.0047334,34
0.0050924,21
0.0052701,40
0.0054815,33
0.0056197,79
0.0058128,35
0.0060099,28
0.0062266,22
0.0064213,24
0.0065548,33
0.0067915,15
0.006979,29
0.0072294,25
0.0073692,31
0.0075124,44
0.0077329,34
0.0078461,62
0.0079954,37
0.0081718,35
0.0083786,15
0.0085681,39
0.0086891,41
0.0088593,24
0.0090414,25
0.0092489,41
0.0094485,54
0.0096481,44
0.0098791,20
0.010097,24
0.010315,38
0.010441,40
0.010692,29
0.010921,50
0.011117,30
0.011303,29
0.011467,40
0.011631,38
0.011815,30
0.012024,45
0.012215,40
0.012482,18
0.012682,40
0.012827,45
0.012954,69
0.013179,32
0.013297,56
0.013488,34
0.013722,34
0.013917,40
0.014095,36
0.014372,23
0.01457,37
0.014725,50
0.014919,41
0.015077,53
0.015292,35
0.015467,37
0.015649,33
0.01587,38
0.016047,21
0.016333,30
0.016464,46
0.016704,25
0.016911,23
0.01714,15
0.017377,32
0.017549,33
0.017751,48
0.017955,47
0.018175,29
0.018415,40
0.018659,19
0.018804,37
0.018944,45
0.019152,25
0.019397,17
0.019646,17
0.019901,20
0.020073,24
0.020255,73
0.020575,19
0.020796,26
0.021002,27
0.021354,10
0.021594,31
0.021812,27
0.021988,45
0.022158,34
0.022315,22
0.022564,24
0.022742,65
0.022914,59
0.023132,16
0.023327,44
0.023504,38
0.023615,34
0.023756,42
0.02398,32
0.024141,46
0.024366,19
0.024571,55
0.024707,56
0.024918,52
0.025104,39
0.025291,32
0.025537,17
0.025752,23
0.025964,43
0.026147,26
0.026326,58
0.026496,74
0.026622,80
0.026821,21
0.02707,45
0.027311,55
0.027497,24
0.027652,50
0.027816,60
0.028116,19
0.02831,48
0.028508,34
0.028735,36
0.029024,28
0.029394,16
0.029595,63
0.029798,74
0.029994,85
0.030152,41
0.030361,49
0.030547,61
0.030746,20
0.030962,38
0.031192,46
0.031467,37
0.031702,40
0.031869,36
0.032072,49
0.032285,32
0.032397,53
0.032641,25
0.032827,52
0.033062,27
0.033249,32
0.033409,41
0.033675,45
0.033857,55
0.034021,19
0.034178,52
0.034427,32
0.034666,34
0.034965,16
0.035185,55
0.035523,13
0.035713,36
0.035909,41
0.036179,30
0.036454,37
0.036632,34
0.03691,24
0.037116,27
0.037458,18
0.037653,36
0.037917,22
0.038103,46
0.038328,45
0.038531,27
0.038694,34
0.038815,38
0.039058,17
0.039299,18
0.039519,14
0.039805,22
0.040026,32
0.040258,43
0.040445,40
0.040736,32
0.040945,37
0.04113,43
0.041327,34
0.041559,20
0.041891,28
0.042174,26
0.042341,33
0.042591,33
0.042857,23
0.043093,32
0.043312,36
0.043503,34
0.043675,52
0.043845,30
0.044036,32
0.04428,23
0.044531,10
0.044775,28
0.044997,41
0.045224,38
0.045517,22
0.045768,55
0.046013,42
0.046173,55
0.046372,47
0.046843,42
0.047368,29
0.047727,48
0.048369,59
0.048768,135
0.049103,143
0.049343,262
0.049643,149
0.049902,51
0.050151,39
0.050362,51
0.050614,74
0.050794,45
0.050987,52
0.05115,59
0.05129,74
0.051411,56
0.051558,24
0.051655,40
0.051876,51
0.052054,37
0.052206,61
0.052364,61
0.052523,48
0.052634,60
0.052762,45
0.052895,102
0.052996,101
0.053167,52
0.053292,42
0.053418,53
0.053551,58
0.053697,33
0.053887,31
0.053983,62
0.054106,60
0.054235,22
0.054329,86
0.05444,53
0.05454,88
0.054669,43
0.05479,43
0.054903,55
0.055027,67
0.055218,38
0.055303,64
0.055386,87
0.055497,66
0.05562,72
0.055724,49
0.055832,97
0.055969,77
0.056268,128
0.056363,90
0.056422,165
0.056518,180
0.056583,168
0.056673,41
0.05674,89
0.056821,77
0.056923,71
0.057061,45
0.057247,31
0.057545,96
0.057727,131
0.057901,157
0.058069,109
0.058143,78
0.058244,140
0.058358,97
0.058478,118
0.058618,75
0.058936,54
0.059034,145
0.059182,157
0.059297,75
0.059361,105
0.059507,72
0.059588,105
0.059651,110
0.059755,53
0.05983,107
0.059885,144
0.059963,124
0.060069,81
0.06017,86
0.0603,36
0.060427,30
0.060514,36
0.060637,57
0.060754,133
0.060892,134
0.061009,123
0.061089,75
0.061145,224
0.061212,136
0.061286,60
0.061367,54
0.061463,87
0.061557,136
0.061656,157
0.061767,243
0.061846,104
0.061928,68
0.062038,47
0.062158,92
0.062247,92
0.062309,94
0.062413,91
0.062566,52
0.062721,53
0.062813,96
0.062886,104
0.062974,92
0.063064,40
0.063188,45
0.06332,95
0.063376,152
0.063442,93
0.063589,42
0.063754,13
0.063824,60
0.063874,88
0.063953,91
0.064007,139
0.064149,135
0.064196,242
0.064271,188
0.064357,115
0.064443,82
0.064538,80
0.064683,26
0.064757,65
0.064904,65
0.06504,64
0.065145,46
0.065249,58
0.065355,43
0.065441,80
0.06549,140
0.065561,126
0.065651,94
0.06577,93
0.065945,77
0.0661,89
0.066224,39
0.066344,53
0.066438,89
0.066593,63
0.066757,60
0.066851,81
0.067034,83
0.067172,77
0.067256,72
0.067392,48
0.067496,71
0.067608,36
0.067667,150
0.067754,80
0.067833,111
0.067946,63
0.068025,91
0.068091,116
0.068222,90
0.068525,45
0.068645,80
0.068751,56
0.068812,175
0.068908,118
0.069024,48
0.069086,126
0.06917,119
0.069318,116
0.069516,15
0.06962,79
0.069867,48
0.070016,53
0.070167,33
0.07031,33
0.070405,144
0.070475,103
0.070632,89
0.070763,70
0.070979,54
0.071049,97
0.071116,116
0.071229,69
0.071326,64
0.071532,39
0.071682,13
0.071859,26
0.07205,60
0.072291,16
0.072505,48
0.072692,24
0.072864,17
0.072942,66
0.073052,50
0.073168,25
0.073244,36
0.073385,37
0.073506,22
0.073606,38
0.073729,41
0.073806,168
0.073914,56
0.074044,64
0.074172,50
0.074259,51
0.074353,63
0.074463,63
0.074547,115
0.074632,191
0.074765,61
0.074861,94
0.074946,39
0.075041,41
