0.00043382,179
0.00061038,165
0.00096074,392
0.0011577,445
0.0015952,194
0.0019321,63
0.0023031,281
0.0026276,391
0.0028586,242
0.003058,202
0.0032277,212
0.003419,174
0.0036881,289
0.0039045,407
0.0042698,323
0.0045275,327
0.0048373,172
0.0051298,152
0.0054257,181
0.0057593,91
0.0061027,55
0.0066426,64
0.0068828,103
0.0071062,240
0.0073324,255
0.0076142,231
0.0078734,262
0.0081827,177
0.0087796,72
0.0096362,39
0.010354,13
0.011279,21
0.012085,13
0.013232,17
0.014371,35
0.015288,38
0.01648,43
0.017181,13
0.018089,47
0.01906,62
0.020005,23
0.020777,43
0.021737,6
0.022411,60
0.022926,17
0.023422,19
0.023884,11
0.024568,10
0.025194,16
0.025762,13
0.026179,14
0.026888,46
0.027849,13
0.028491,59
0.029243,37
0.029655,43
0.030199,23
0.030579,11
0.030951,19
0.031277,27
0.031711,23
0.032422,31
0.033324,82
0.033921,38
0.034463,14
0.035662,13
0.036475,36
0.037105,19
0.039313,39
0.040238,8
0.040902,60
0.041336,90
0.04179,83
0.042928,7
0.044118,24
0.044692,67
0.0453,68
0.045739,38
0.046073,19
0.046467,15
0.04688,32
0.047314,22
0.047624,41
0.047936,31
0.048642,25
0.049196,15
0.049506,26
0.050006,21
0.050305,16
0.05073,20
0.051107,14
0.051481,17
0.051806,17
0.052067,14
0.052456,17
0.052735,13
0.053125,18
0.053388,19
0.053603,31
0.053898,37
0.054155,38
0.054513,22
0.054815,49
0.055323,65
0.055704,32
0.055952,32
0.05614,44
0.056522,13
0.056883,22
0.057306,43
0.058148,26
0.058878,53
0.059867,49
0.061552,64
0.063842,25
0.064687,69
0.06512,140
0.065417,31
0.065701,33
0.065897,20
0.066321,19
0.066706,32
0.00043382,179
0.00061038,165
0.00096074,392
0.0011577,445
0.0015952,194
0.0019321,63
0.0023031,281
0.0026276,391
0.0028586,242
0.003058,202
0.0032277,212
0.003419,174
0.0036881,289
0.0039045,407
0.0042698,323
0.0045275,327
0.0048373,172
0.0051298,152
0.0054257,181
0.0057593,91
0.0061027,55
0.0066426,64
0.0068828,103
0.0071062,240
0.0073324,255
0.0076142,231
0.0078734,262
0.0081827,177
0.0087796,72
0.0096362,39
0.010354,13
0.011279,21
0.012085,13
0.013232,17
0.014371,35
0.015288,38
0.01648,43
0.017181,13
0.018089,47
0.01906,62
0.020005,23
0.020777,43
0.021737,6
0.022411,60
0.022926,17
0.023422,19
0.023884,11
0.024568,10
0.025194,16
0.025762,13
0.026179,14
0.026888,46
0.027849,13
0.028491,59
0.029243,37
0.029655,43
0.030199,23
0.030579,11
0.030951,19
0.031277,27
0.031711,23
0.032422,31
0.033324,82
0.033921,38
0.034463,14
0.035662,13
0.036475,36
0.037105,19
0.039313,39
0.040238,8
0.040902,60
0.041336,90
0.04179,83
0.042928,7
0.044118,24
0.044692,67
0.0453,68
0.045739,38
0.046073,19
0.046467,15
0.04688,32
0.047314,22
0.047624,41
0.047936,31
0.048642,25
0.049196,15
0.049506,26
0.050006,21
0.050305,16
0.05073,20
0.051107,14
0.051481,17
0.051806,17
0.052067,14
0.052456,17
0.052735,13
0.053125,18
0.053388,19
0.053603,31
0.053898,37
0.054155,38
0.054513,22
0.054815,49
0.055323,65
0.055704,32
0.055952,32
0.05614,44
0.056522,13
0.056883,22
0.057306,43
0.058148,26
0.058878,53
0.059867,49
0.061552,64
0.063842,25
0.064687,69
0.06512,140
0.065417,31
0.065701,33
0.065897,20
0.066321,19
0.066706,32
