0.0011165,13
0.0014482,23
0.0018915,8
0.0022284,16
0.0025376,18
0.0031498,15
0.0037534,10
0.0040857,19
0.0043517,38
0.0046151,14
0.004798,20
0.0050926,8
0.0053899,14
0.005716,14
0.0061115,16
0.0064199,16
0.0076251,65
0.0084094,12
0.0087702,29
0.0089776,54
0.0092381,99
0.011063,74
0.011955,33
0.012331,91
0.012996,29
0.013605,22
0.013945,22
0.014135,27
0.014975,23
0.016125,54
0.017136,20
0.018365,18
0.018838,29
0.019831,14
0.020586,23
0.021011,12
0.021841,25
0.022537,14
0.022949,28
0.024365,54
0.024952,60
0.026033,50
0.026968,76
0.027479,40
0.028401,9
0.028699,19
0.029091,18
0.029635,10
0.030163,8
0.030468,29
0.030761,20
0.031469,30
0.03351,44
0.034653,44
0.035639,18
0.03651,20
0.03748,11
0.037961,17
0.038749,10
0.039296,24
0.039902,6
0.04064,57
0.042879,31
0.04391,6
0.04511,15
0.04595,75
0.047756,28
0.049753,22
0.051136,10
0.052732,20
0.055164,3
0.056567,27
0.058027,6
0.059751,6
0.061181,13
0.061862,11
0.062638,26
0.06325,5
0.063612,10
0.06414,8
0.064502,41
0.065303,6
0.066626,4
0.067121,14
0.068723,13
0.0692,23
0.069882,10
0.070482,12
0.071241,5
0.072073,14
0.072633,6
0.073204,8
0.073522,2
0.074183,11
0.074515,27
0.074876,16
0.075191,18
0.075533,16
0.075765,13
0.076182,46
0.076411,94
0.076738,113
0.077361,52
0.077761,100
0.078088,86
0.078368,44
0.078687,57
0.078933,28
0.079164,20
0.079645,82
0.081403,29
0.082797,77
0.084748,19
0.086114,24
0.087433,18
0.089551,13
0.09088,13
0.091665,7
0.092399,6
0.092836,12
0.093358,30
0.093602,14
0.0011165,13
0.0014482,23
0.0018915,8
0.0022284,16
0.0025376,18
0.0031498,15
0.0037534,10
0.0040857,19
0.0043517,38
0.0046151,14
0.004798,20
0.0050926,8
0.0053899,14
0.005716,14
0.0061115,16
0.0064199,16
0.0076251,65
0.0084094,12
0.0087702,29
0.0089776,54
0.0092381,99
0.011063,74
0.011955,33
0.012331,91
0.012996,29
0.013605,22
0.013945,22
0.014135,27
0.014975,23
0.016125,54
0.017136,20
0.018365,18
0.018838,29
0.019831,14
0.020586,23
0.021011,12
0.021841,25
0.022537,14
0.022949,28
0.024365,54
0.024952,60
0.026033,50
0.026968,76
0.027479,40
0.028401,9
0.028699,19
0.029091,18
0.029635,10
0.030163,8
0.030468,29
0.030761,20
0.031469,30
0.03351,44
0.034653,44
0.035639,18
0.03651,20
0.03748,11
0.037961,17
0.038749,10
0.039296,24
0.039902,6
0.04064,57
0.042879,31
0.04391,6
0.04511,15
0.04595,75
0.047756,28
0.049753,22
0.051136,10
0.052732,20
0.055164,3
0.056567,27
0.058027,6
0.059751,6
0.061181,13
0.061862,11
0.062638,26
0.06325,5
0.063612,10
0.06414,8
0.064502,41
0.065303,6
0.066626,4
0.067121,14
0.068723,13
0.0692,23
0.069882,10
0.070482,12
0.071241,5
0.072073,14
0.072633,6
0.073204,8
0.073522,2
0.074183,11
0.074515,27
0.074876,16
0.075191,18
0.075533,16
0.075765,13
0.076182,46
0.076411,94
0.076738,113
0.077361,52
0.077761,100
0.078088,86
0.078368,44
0.078687,57
0.078933,28
0.079164,20
0.079645,82
0.081403,29
0.082797,77
0.084748,19
0.086114,24
0.087433,18
0.089551,13
0.09088,13
0.091665,7
0.092399,6
0.092836,12
0.093358,30
0.093602,14
