0.032761,28.004,0.034741
0.058494,14.782,0.065531
0.067229,10.95,0.08534
0.072175,9.5921,0.096302
0.10661,6.7129,0.13571
0.10974,6.15,0.14721
0.12032,5.1191,0.168
0.13654,4.2233,0.195
0.14964,3.6067,0.22196
0.15274,3.2428,0.24115
0.16808,2.8923,0.26836
0.17272,2.5563,0.29324
0.17238,2.3743,0.31392
0.1711,2.3019,0.32688
0.1731,2.1297,0.35113
0.17092,2.0391,0.37218
0.17302,1.9877,0.38579
0.18525,1.9715,0.42317
0.18019,1.9635,0.44476
0.18023,1.9369,0.47129
0.20137,2.0704,0.52135
0.19398,2.1328,0.53565
0.18713,2.1864,0.5548
0.17701,2.2995,0.57596
0.16556,2.4526,0.60058
0.15315,2.6519,0.6191
0.14844,2.8115,0.65362
0.00010286,26.853,0.0019635
0.00017944,12.895,0.0037282
0.00023199,8.1426,0.0052942
0.00030035,5.5336,0.0071224
0.0003742,4.1121,0.0090831
0.00042009,3.1627,0.010798
0.00044969,2.5569,0.01235
0.00049384,2.0669,0.014204
0.00052672,1.72,0.01599
0.0005607,1.4725,0.01789
0.0005855,1.2957,0.019759
0.00061157,1.1793,0.021768
0.00061167,1.123,0.023416
0.00060298,1.1104,0.024997
0.00060676,1.131,0.026977
0.00059006,1.1993,0.02866
0.00056713,1.3179,0.030322
0.00054052,1.4923,0.031977
0.00051709,1.733,0.033963
0.00047765,2.0681,0.035663
0.00043466,2.5346,0.037494
0.00038516,3.1958,0.039328
0.00033006,4.1623,0.04121
0.0002666,5.6615,0.042957
0.00019645,8.2922,0.044711
0.0001203,13.728,0.046466
4.1086e-05,18.347,0.048568
