0.0031052,29.321,0.01062
0.0040747,17.349,0.017004
0.0049907,11.492,0.023545
0.0055534,8.962,0.028913
0.0061648,6.9261,0.034915
0.0063995,6.0426,0.039402
0.0065109,5.5636,0.042836
0.0071651,4.4425,0.049585
0.0082262,3.7199,0.057565
0.008358,3.3526,0.06269
0.0083431,3.1763,0.06656
0.0084107,2.9248,0.071623
0.008398,2.7503,0.076549
0.0084798,2.5423,0.082248
0.0083091,2.5037,0.086385
0.0093667,2.6028,0.095803
0.0094021,2.4788,0.10258
0.0092021,2.4591,0.10752
0.0088145,2.5532,0.11087
0.0084263,2.6418,0.11492
0.0081406,2.7344,0.11753
0.0083923,2.6534,0.12719
0.0086515,2.5779,0.13757
0.0080951,2.7013,0.14202
0.0074196,2.8397,0.14909
0.0068234,2.972,0.15199
0.0063483,3.1597,0.15497
8.012e-06,59.514,0.00047064
8.1851e-06,56.095,0.00056828
8.2744e-06,54.171,0.00064589
8.3208e-06,53.189,0.00069384
1.0454e-05,33.586,0.00098618
1.24e-05,25.743,0.0012037
1.3261e-05,23.167,0.0013412
1.3404e-05,22.36,0.0014341
1.4512e-05,18.652,0.0016599
1.6248e-05,14.859,0.0019138
1.631e-05,14.699,0.0019657
1.6306e-05,14.664,0.0019906
1.6742e-05,13.546,0.0021725
1.8138e-05,11.516,0.0024116
2.3358e-05,9.329,0.0027571
2.35e-05,9.1495,0.0028692
2.7673e-05,7.2506,0.0033002
2.9385e-05,6.6129,0.0035071
2.9786e-05,6.4192,0.0036433
3.2274e-05,5.53,0.0040245
3.6136e-05,4.9768,0.0043279
3.7187e-05,4.7888,0.0044519
3.7113e-05,4.8021,0.0044947
3.776e-05,4.6451,0.004651
4.1374e-05,4.2098,0.0050598
4.6763e-05,3.7513,0.0054196
4.7922e-05,3.6029,0.0056401
