0.0031982,96.591,0.0081038
0.0035471,80.352,0.011183
0.0037188,73.746,0.012778
0.0070473,30.128,0.022919
0.0078281,24.741,0.027717
0.012998,13.985,0.04148
0.014191,12.062,0.047395
0.017103,9.4159,0.056967
0.018421,8.3604,0.06299
0.019032,7.7967,0.068163
0.01902,7.7847,0.069472
0.019165,7.6155,0.073169
0.019251,7.4998,0.076963
0.019697,7.1294,0.082873
0.020292,6.7321,0.088293
0.02052,6.5987,0.090486
0.020516,6.5826,0.094285
0.021009,6.2902,0.10127
0.021008,6.294,0.10612
0.020881,6.3781,0.10945
0.020955,6.348,0.11186
0.020861,6.4309,0.11648
0.021131,6.3517,0.12354
0.020895,6.5271,0.12685
0.020723,6.7036,0.13216
0.020429,6.9519,0.136
0.0202,7.1536,0.13877
3.894e-05,79.202,0.00091072
5.1776e-05,48.511,0.0015735
5.4766e-05,44.274,0.0018967
6.2888e-05,35.147,0.0024495
6.7671e-05,31.249,0.0028951
7.0359e-05,29.52,0.0032614
7.5676e-05,26.365,0.0037736
7.9347e-05,24.642,0.0042228
8.1761e-05,23.698,0.0045659
8.2042e-05,23.821,0.0047895
8.2141e-05,24.071,0.0050261
8.9205e-05,21.362,0.0056731
9.4325e-05,19.865,0.0062728
9.9127e-05,18.705,0.0068424
0.00010049,18.686,0.0073183
0.00010273,18.471,0.0078938
0.00010259,18.967,0.0083223
0.00010133,19.697,0.0085599
0.00010076,20.076,0.0087265
0.00010897,18.279,0.0096036
0.00011052,18.472,0.010284
0.00011096,19.001,0.010901
0.00011096,19.742,0.011575
0.00010806,21.06,0.011807
0.00010468,22.931,0.012218
0.00010389,23.484,0.012448
9.9721e-05,26.065,0.012878
