0.030235,74.21,0.027115
0.030317,73.437,0.029287
0.031014,70.775,0.032835
0.032063,67.1,0.037918
0.032463,65.891,0.040681
0.032873,64.595,0.043673
0.033524,62.762,0.04782
0.034073,61.285,0.051424
0.035896,55.726,0.058846
0.036709,53.893,0.063465
0.038499,49.987,0.071033
0.039711,46.577,0.075935
0.041347,43.21,0.082974
0.041675,42.634,0.085751
0.043428,40.078,0.093801
0.043868,39.662,0.097862
0.046029,36.864,0.10664
0.046291,36.605,0.1094
0.047823,34.088,0.11577
0.048927,33.149,0.12302
0.049532,32.325,0.12642
0.050467,31.317,0.13173
0.051409,30.481,0.13676
0.052597,29.647,0.14399
0.052967,29.357,0.14751
0.054536,27.83,0.1548
0.055672,27.089,0.16127
0.00021913,25.818,0.0028791
0.00052982,12.432,0.006434
0.00083871,7.6409,0.010123
0.0010581,5.2463,0.013431
0.0012422,3.8641,0.016644
0.0013888,2.9804,0.019733
0.0016012,2.3943,0.023424
0.0016881,2.0327,0.026242
0.0017846,1.7389,0.029322
0.0019728,1.5277,0.033347
0.0020842,1.3559,0.037007
0.0021052,1.2361,0.040097
0.0021792,1.1705,0.043868
0.0022357,1.146,0.04774
0.0021869,1.1667,0.050731
0.0021335,1.2212,0.053984
0.0020334,1.3334,0.056696
0.0019383,1.4893,0.059832
0.0019105,1.7116,0.064148
0.0018059,1.9977,0.068009
0.0016328,2.3993,0.070966
0.0014424,2.9465,0.073896
0.001239,3.7197,0.077014
0.0010266,4.8644,0.080643
0.00078177,6.7021,0.084079
0.00052065,9.6384,0.087884
0.0002257,8.7458,0.091315
