0.00080727,74.352,0.0037907
0.0010197,47.221,0.0059343
0.0011254,38.999,0.0072658
0.0011452,37.716,0.0078103
0.0011868,34.818,0.008597
0.0013343,27.342,0.010456
0.0013603,26.45,0.011034
0.0014389,23.637,0.012257
0.0021179,17.536,0.015666
0.0021977,16.358,0.01678
0.0024801,13.352,0.019304
0.0025555,12.587,0.020492
0.0028751,10.835,0.022715
0.0029124,10.575,0.023504
0.0029779,10.206,0.024279
0.0030722,9.6655,0.025524
0.0031377,9.2561,0.026801
0.0031498,9.1696,0.027425
0.0031597,9.1176,0.027732
0.0032563,8.6825,0.028821
0.003271,8.6005,0.029364
0.0033594,8.1828,0.030694
0.0034307,7.8965,0.031646
0.0035149,7.5866,0.032676
0.0035665,7.3896,0.033552
0.0036928,6.9761,0.035022
0.0038043,6.6311,0.036464
0.0039388,6.2863,0.037841
0.0039892,6.1351,0.038882
0.0040416,6,0.039566
0.0043296,5.6293,0.041864
0.0046167,5.2558,0.044045
0.0047797,5.0541,0.045328
0.004843,4.936,0.046423
0.0049163,4.8106,0.047512
0.0054082,4.4741,0.050863
0.0056908,4.2545,0.052708
0.0057742,4.1465,0.05412
0.0058185,4.0895,0.054927
0.0060829,3.9935,0.056405
0.0065191,3.9359,0.058631
0.0068045,3.7394,0.061252
0.0071019,3.5787,0.063235
0.0071735,3.5229,0.064307
0.0073214,3.4234,0.066073
0.00748,3.3152,0.067569
0.0075706,3.2534,0.068928
0.0077895,3.1573,0.070894
0.0080635,3.0437,0.073617
0.0082579,2.9622,0.075663
2.0385e-06,121.36,0.00015628
8.0267e-06,34.937,0.00050538
1.3214e-05,19.832,0.00083658
2.7756e-05,19.235,0.0013837
4.4693e-05,15.484,0.0019723
4.5549e-05,14.602,0.0021387
6.877e-05,14.195,0.0028198
0.00013945,16.068,0.0040649
0.00015772,12.763,0.0047418
0.00016026,12.057,0.005082
0.00016863,10.604,0.0056025
0.00017326,9.7509,0.0060391
0.00018138,8.642,0.0065811
0.0001883,7.7784,0.0071053
0.00020801,6.4797,0.0078919
0.00022747,5.4891,0.0086934
0.00023184,5.0972,0.0092047
0.00023387,4.8314,0.0096621
0.00023228,4.8018,0.0098919
0.00023113,4.7922,0.010029
0.00023221,4.5917,0.010461
0.00024738,4.1759,0.011208
0.00027089,3.6975,0.012154
0.00028835,3.2847,0.01304
0.00029656,3.0045,0.013783
0.00030972,2.7228,0.014646
0.00031409,2.568,0.015317
0.00030964,2.5671,0.015664
0.0003052,2.5638,0.016031
0.0003121,2.4114,0.016823
0.00032168,2.284,0.017689
0.00031607,2.2854,0.018145
0.00031284,2.2404,0.018771
0.00030613,2.2621,0.019224
0.00029882,2.3034,0.019597
0.00029218,2.3262,0.020091
0.00028738,2.3121,0.020753
0.00027941,2.363,0.021193
0.00027045,2.4356,0.021593
0.00026624,2.4536,0.022274
0.00026895,2.4392,0.023197
0.00025838,2.529,0.02365
0.00024803,2.6116,0.024217
0.00024163,2.623,0.025031
0.00023264,2.6688,0.0258
0.00021956,2.7913,0.026383
0.0002058,2.9284,0.026864
0.00019156,3.0685,0.027342
0.00017662,3.2024,0.027926
0.00016196,3.2674,0.028614
