0.021215,49.958,0.020513
0.033356,26.988,0.036097
0.041973,18.997,0.049351
0.06082,13.754,0.069412
0.065315,11.723,0.079977
0.07124,9.9114,0.09173
0.071821,9.7253,0.094514
0.081779,8.5864,0.10735
0.10296,7.1201,0.13011
0.10902,6.259,0.14351
0.10962,6.1544,0.14691
0.11158,5.9492,0.15193
0.12034,5.1198,0.16789
0.12225,4.8462,0.17547
0.13741,4.1694,0.19658
0.14906,3.7238,0.2154
0.15033,3.5381,0.22489
0.15336,3.2637,0.23776
0.15271,3.2423,0.24156
0.16045,3.0471,0.25674
0.17167,2.7377,0.27737
0.17196,2.6232,0.28809
0.17236,2.5035,0.29964
0.17224,2.4039,0.31088
0.17159,2.3628,0.31767
0.17129,2.3033,0.32617
0.16991,2.2604,0.33544
0.17317,2.1247,0.35172
0.17266,2.0557,0.36418
0.17053,2.0409,0.37312
0.17231,2.0429,0.37571
0.17788,2.0149,0.39395
0.18318,2.0302,0.4123
0.18401,1.9699,0.4281
0.18158,1.9582,0.44026
0.1783,1.9802,0.44838
0.18049,1.9474,0.4665
0.19203,2.0987,0.49223
0.20169,2.0735,0.51877
0.19746,2.0993,0.53118
0.19398,2.1328,0.53565
0.19052,2.1673,0.54184
0.18646,2.1943,0.55584
0.18083,2.2594,0.56645
0.17538,2.3213,0.57886
0.16937,2.3993,0.59216
0.163,2.4918,0.60421
0.15618,2.6028,0.61528
0.14955,2.7132,0.62437
0.14573,2.7682,0.64349
4.5007e-05,49.364,0.00094633
0.00011209,24.859,0.0021265
0.00015981,15.917,0.0031449
0.00018605,12.036,0.0039382
0.00021459,9.3419,0.0047798
0.00024465,7.4379,0.0056606
0.00028097,6.028,0.006638
0.00032973,5.0917,0.0077696
0.00036564,4.3204,0.0087866
0.00039444,3.7074,0.0097457
0.00041649,3.238,0.010637
0.0004329,2.8779,0.011465
0.0004486,2.5722,0.012303
0.00047129,2.2857,0.013272
0.00049606,2.0481,0.014294
0.00051384,1.8521,0.015245
0.00053143,1.6853,0.016221
0.00055345,1.5492,0.01729
0.00056465,1.4332,0.018228
0.00057692,1.3363,0.019212
0.00059265,1.2591,0.020283
0.00060667,1.1979,0.021363
0.00061562,1.1507,0.022396
0.00061307,1.1257,0.023236
0.00060828,1.1139,0.024054
0.00060333,1.1105,0.024907
0.00060458,1.1143,0.025931
0.00060661,1.1318,0.027013
0.00059835,1.1631,0.027917
0.00058832,1.208,0.028819
0.0005772,1.2669,0.029737
0.00056186,1.3434,0.030556
0.00054542,1.4349,0.031371
0.00053782,1.5435,0.032498
0.00052425,1.6716,0.033544
0.00050673,1.8258,0.034544
0.00048403,2.0095,0.035401
0.00046221,2.2286,0.036377
0.00043833,2.4914,0.037349
0.00041362,2.806,0.038364
0.00038553,3.1905,0.039316
0.00035572,3.6631,0.040274
0.00032643,4.24,0.041347
0.00029323,4.9829,0.042327
0.00025711,5.9385,0.043189
0.00022002,7.2556,0.044161
0.00018072,9.1001,0.045057
0.00013986,11.893,0.045988
9.7642e-05,16.397,0.04701
5.5027e-05,21.546,0.048151
