0.00076333,111.79,0.0032728
0.0011542,57.602,0.0059222
0.0012396,50.767,0.0071476
0.0014292,39.748,0.0090877
0.0014843,37.219,0.010178
0.0017667,28.257,0.012124
0.0020803,21.68,0.0144
0.0021417,20.331,0.015403
0.0022115,18.934,0.016553
0.0031406,14.499,0.020739
0.0070604,22.108,0.029475
0.011814,18.923,0.038782
0.012913,16.879,0.042452
0.018711,13.401,0.052805
0.020729,11.688,0.05863
0.02112,11.315,0.061103
0.021171,11.268,0.061972
0.021355,11.104,0.063842
0.021532,10.952,0.065676
0.021625,10.881,0.067044
0.021799,10.741,0.068949
0.021817,10.727,0.069518
0.021889,10.64,0.07058
0.022137,10.379,0.072709
0.022214,10.3,0.073806
0.023067,9.6923,0.077816
0.024198,8.9997,0.082528
0.024232,8.9744,0.083211
0.024269,8.9578,0.084088
0.024342,8.923,0.085506
0.024406,8.8952,0.086868
0.024472,8.8681,0.088314
0.024499,8.8465,0.088838
0.024557,8.7979,0.089533
0.024564,8.7956,0.089955
0.024583,8.7777,0.090336
0.024626,8.763,0.091403
0.024723,8.7147,0.092841
0.02495,8.5379,0.094556
0.025126,8.4037,0.096009
0.025129,8.4095,0.096591
0.025135,8.4095,0.096992
0.025135,8.4157,0.097453
0.025154,8.4063,0.098112
0.025256,8.3242,0.099237
0.025264,8.3247,0.099764
0.025296,8.318,0.1008
0.025295,8.324,0.1012
0.025318,8.3089,0.10177
0.02543,8.2204,0.10297
5.9743e-06,53.513,0.00034021
7.5467e-06,36.883,0.00050168
1.3867e-05,24.731,0.00084423
2.5099e-05,16.624,0.0013372
3.8946e-05,12.549,0.0018918
5.8402e-05,10.437,0.0025572
7.9523e-05,8.5403,0.0032634
9.8333e-05,6.9318,0.0039471
0.00010446,6.0159,0.0043777
0.00010739,5.4695,0.0047245
0.00011101,4.92,0.0051045
0.00011424,4.459,0.0054805
0.00011531,4.206,0.0057738
0.00013105,4.1488,0.0064209
0.00016764,4.7484,0.0074146
0.00017611,4.2426,0.0079829
0.00017519,4.1793,0.0082173
0.00017604,3.9913,0.0085803
0.0001799,3.6716,0.0090789
0.00018787,3.2906,0.0096995
0.00019125,3.0456,0.01022
0.00019554,2.8031,0.010785
0.00019541,2.6964,0.011208
0.00019438,2.6263,0.011594
0.00020215,2.4248,0.012281
0.00021017,2.2456,0.012999
0.00021092,2.1446,0.01355
0.00021111,2.0629,0.014102
0.00020796,2.0572,0.014494
0.00020445,2.0634,0.01487
0.00020055,2.0797,0.015244
0.00019603,2.1231,0.015495
0.00019195,2.1621,0.015716
0.00019006,2.1386,0.016275
0.00018794,2.1232,0.016858
0.0001855,2.1212,0.017454
0.00018597,2.1042,0.01817
0.00018302,2.125,0.018807
0.00017683,2.203,0.019318
0.00017128,2.2804,0.019888
0.00017039,2.3222,0.020665
0.00016279,2.4396,0.021171
0.00015399,2.5808,0.021532
0.00014517,2.7371,0.022032
0.00013645,2.8961,0.022595
0.00012686,3.0584,0.022942
0.00011637,3.2633,0.023454
0.00010538,3.4662,0.023968
9.3869e-05,3.6297,0.02443
8.1937e-05,3.6705,0.024911
