0.024112,80.813,0.019809
0.025683,70.302,0.025691
0.02646,65.66,0.029356
0.026469,65.448,0.030294
0.026565,64.727,0.031834
0.02683,62.958,0.034687
0.027107,61.685,0.036785
0.027723,58.318,0.040956
0.028006,57.068,0.04335
0.028279,56.219,0.044894
0.028335,55.967,0.045959
0.028343,55.802,0.047051
0.028409,55.509,0.04817
0.028611,54.88,0.049638
0.028947,53.2,0.052546
0.029908,49.22,0.057562
0.034259,37.29,0.067816
0.04084,30.416,0.07644
0.079473,24.599,0.1013
0.082896,22.866,0.10931
0.08667,21.178,0.11869
0.087076,21.037,0.12182
0.087082,21.059,0.12326
0.087091,21.066,0.12413
0.08712,21.082,0.12577
0.087731,20.766,0.1284
0.088034,20.611,0.13012
0.088023,20.622,0.1306
0.088282,20.551,0.13342
0.088344,20.543,0.13479
0.091038,19.55,0.1422
0.094144,18.424,0.14939
0.11967,14.179,0.16968
0.12093,13.963,0.17474
0.12489,13.309,0.1846
0.12537,13.275,0.18854
0.12564,13.195,0.18988
0.12606,13.089,0.19181
0.12605,13.113,0.19314
0.12636,13.025,0.19468
0.12645,13.001,0.1957
0.12687,12.984,0.19984
0.12693,13.012,0.20224
0.12791,12.91,0.20762
0.13218,12.321,0.21829
0.13954,11.345,0.22717
0.18682,10.05,0.25534
0.19004,9.828,0.26299
0.20176,9.1285,0.27937
0.22188,8.2266,0.30082
5.9762e-06,70.799,0.00032681
6.6383e-06,56.752,0.00044477
6.6467e-06,56.412,0.00046291
6.998e-06,50.222,0.00055065
7.122e-06,48.032,0.00060365
7.1286e-06,47.969,0.00060971
7.1701e-06,47.562,0.00062926
7.6385e-06,41.449,0.00072741
9.1106e-06,29.375,0.00091385
9.909e-06,24.449,0.0010578
9.9483e-06,24.028,0.0011024
1.0016e-05,23.806,0.0011219
1.0201e-05,23.179,0.0011633
1.0214e-05,23.142,0.0011707
1.0393e-05,22.574,0.0012127
1.0606e-05,21.411,0.0012831
1.1343e-05,18.398,0.0014256
1.1757e-05,16.764,0.0015428
1.1756e-05,16.639,0.001578
1.1742e-05,16.655,0.0015847
1.1735e-05,16.523,0.0016264
1.2313e-05,14.696,0.001764
1.2332e-05,14.492,0.0018146
1.2288e-05,14.503,0.001843
1.2268e-05,14.526,0.0018502
1.2266e-05,14.375,0.0019001
1.2528e-05,13.476,0.0020127
1.2638e-05,12.98,0.0021066
1.2755e-05,12.497,0.0022015
1.2788e-05,12.446,0.002217
1.2795e-05,12.274,0.0022769
1.303e-05,11.565,0.0023966
1.3051e-05,11.312,0.0024855
1.3001e-05,11.339,0.0025126
1.3348e-05,10.925,0.0025616
1.3784e-05,10.447,0.0026197
1.395e-05,10.061,0.0027062
1.4735e-05,8.8956,0.0028824
1.4703e-05,8.8109,0.0029518
1.4663e-05,8.7525,0.0030124
1.4669e-05,8.6088,0.0030949
1.5222e-05,8.2103,0.0031565
1.5849e-05,7.8003,0.0032258
1.5756e-05,7.8273,0.0032717
1.5687e-05,7.7823,0.0033537
1.5796e-05,7.5276,0.0034759
1.5923e-05,7.2651,0.0036052
1.5896e-05,7.1726,0.0037098
1.5787e-05,7.1666,0.0038037
1.567e-05,7.1665,0.0039017
