0.0040559,128.95,0.0066528
0.0040918,126.73,0.0073857
0.0041665,121.49,0.0085782
0.0042642,116.15,0.0097808
0.0043025,114.22,0.010497
0.0044386,107.01,0.011809
0.005095,82.559,0.015082
0.0058736,64.318,0.018812
0.006183,58.857,0.021086
0.0062283,57.983,0.021902
0.0062757,57.277,0.0226
0.0066598,50.585,0.025126
0.0066772,50.306,0.025565
0.006903,47.118,0.027522
0.0071913,43.88,0.02961
0.0073906,41.963,0.031211
0.00784,37.912,0.03367
0.0079165,37.085,0.034796
0.0087492,31.614,0.038258
0.0088808,30.515,0.039734
0.0095792,27.001,0.043078
0.0096869,26.546,0.04434
0.0098767,25.46,0.04597
0.010429,22.791,0.048871
0.011079,20.679,0.051866
0.011662,19.178,0.054331
0.011719,18.946,0.055158
0.012969,16.571,0.059296
0.013384,15.818,0.061364
0.013461,15.645,0.062333
0.0139,14.757,0.065037
0.014263,13.994,0.067142
0.015108,12.829,0.071119
0.015159,12.773,0.072059
0.015238,12.679,0.073192
0.015291,12.581,0.073979
0.015823,11.894,0.077026
0.016223,11.366,0.07966
0.017084,10.517,0.084092
0.019013,9.2626,0.089209
0.019499,8.8634,0.091422
0.019902,8.5568,0.093901
0.020361,8.2152,0.096534
0.020976,7.7825,0.09967
0.02117,7.6324,0.10129
0.021626,7.3697,0.10416
0.022181,7.006,0.10694
0.023613,6.6079,0.1115
0.024196,6.4271,0.11428
0.024594,6.2603,0.11699
0.00010756,51.806,0.0014546
0.00016269,27.139,0.002535
0.0001989,18.86,0.0034412
0.00025445,13.146,0.0045678
0.00031912,9.7477,0.0058048
0.00038169,7.6337,0.0070486
0.00046952,6.3116,0.0085284
0.00052909,5.2387,0.0098051
0.00055695,4.5719,0.010777
0.00059639,3.9411,0.011908
0.00064959,3.4013,0.013211
0.00067549,3.0265,0.014243
0.00070003,2.7053,0.015288
0.0007279,2.4145,0.016407
0.00076108,2.1592,0.017619
0.00078605,1.9616,0.018755
0.0007875,1.8599,0.019545
0.00080269,1.713,0.020616
0.00082245,1.5784,0.021786
0.00084394,1.4645,0.023015
0.00085222,1.3798,0.024096
0.00086915,1.3033,0.025341
0.00088458,1.244,0.026607
0.00088463,1.207,0.027678
0.00087358,1.2009,0.028528
0.00086644,1.1931,0.029519
0.00087158,1.1855,0.03079
0.00088546,1.2012,0.032226
0.00088421,1.2211,0.033495
0.00086629,1.2617,0.034472
0.00084893,1.3121,0.035521
0.0008272,1.3786,0.036496
0.00080531,1.4585,0.037516
0.000815,1.5837,0.039139
0.00079235,1.6925,0.040297
0.00075971,1.8166,0.041103
0.00072637,1.965,0.042009
0.00070848,2.1351,0.043422
0.00071643,2.3621,0.045258
0.00068644,2.5741,0.04661
0.00065136,2.7272,0.047199
0.00062421,2.8046,0.047557
0.00058087,3.0668,0.04846
0.00053853,3.3996,0.049755
0.00049996,3.7461,0.051234
0.00045068,4.1944,0.052498
0.00039552,4.6969,0.053471
0.00033912,5.1921,0.05439
0.0002802,5.6165,0.055389
0.00021847,5.497,0.056525
